site_id,site_name,timestamp,NO (µg/m³),NO_percentage,NO_flag,NO2 (µg/m³),NO2_flag,NO2_percentage,NOx (ppb),NOx_flag,NOx_percentage,original_40,Ozone (µg/m³),Ozone_flag,Ozone_percentage,PM10 (µg/m³),PM10_flag,PM10_percentage,PM2.5 (µg/m³),PM2.5_flag,PM25_percentage,year
site_5261,Muradpur Patna,35040,29312,83.65296804,1,29367,1,83.80993151,32373,1,92.38869863,0,30107,1,85.92180365,30369,1,86.66952055,30228,1,86.26712329,2023
site_166,Sanegurava Halli Bengaluru,35040,29319,83.67294521,1,29660,1,84.64611872,29748,1,84.89726027,0,0,0,0,26911,1,76.80079909,0,0,0,2019
site_5410,MIT-Kothrud Pune,35040,29324,83.68721461,1,29304,1,83.63013699,31790,1,90.72488584,0,29578,1,84.41210046,24981,0,71.29280822,25096,0,71.62100457,2021
site_1406,Secretariat Amaravati,35040,29328,83.69863014,1,29622,1,84.53767123,29686,1,84.72031963,0,28866,1,82.38013699,29939,1,85.4423516,29338,1,83.72716895,2023
site_5671,Jagamohanpur Keonjhar,35040,29342,83.73858447,1,29543,1,84.31221461,29536,1,84.29223744,0,31193,1,89.02111872,31353,1,89.47773973,31370,1,89.52625571,2023
site_5656,Rampur Korba,35040,29348,83.75570776,1,29312,1,83.65296804,29349,1,83.75856164,0,26189,0,74.7402968,27896,1,79.61187215,27046,1,77.18607306,2023
site_5391,Stuart Hill Madikeri,35040,29364,83.80136986,1,32910,1,93.92123288,32842,1,93.72716895,0,33222,1,94.81164384,30923,1,88.25057078,31245,1,89.16952055,2023
site_5404,Mhada Colony Pune,35040,29369,83.81563927,1,29377,1,83.83847032,29394,1,83.8869863,0,30030,1,85.70205479,13612,0,38.84703196,13639,0,38.92408676,2022
site_5390,Corporation Ground Thrissur Kerala,35040,29390,83.87557078,1,29045,1,82.89098174,29516,1,84.23515982,0,29377,1,83.83847032,27584,1,78.72146119,27665,1,78.95262557,2021
site_5653,Siltara Phase-II Raipur,35040,29396,83.89269406,1,29346,1,83.75,29271,1,83.5359589,0,30001,1,85.61929224,25767,0,73.5359589,28008,1,79.93150685,2023
site_1555,Hombegowda Nagar Bengaluru,35040,29399,83.90125571,1,29561,1,84.36358447,29562,1,84.36643836,0,31648,1,90.3196347,31828,1,90.83333333,31736,1,90.57077626,2023
site_307,Sanjay Palace Agra,35136,29480,83.90255009,1,30472,1,86.72586521,30544,1,86.93078324,0,28179,1,80.19979508,0,0,0,30677,1,87.30931239,2020
site_260,GVM Corporation Visakhapatnam,35040,29405,83.918379,1,29461,1,84.07819635,29580,1,84.41780822,1,28608,1,81.64383562,29588,1,84.44063927,29348,1,83.75570776,2021
site_275,IDA Pashamylaram Hyderabad,35040,29418,83.95547945,1,31970,1,91.23858447,32054,1,91.4783105,0,31580,1,90.12557078,32858,1,93.77283105,31986,1,91.28424658,2018
site_1420,Ashok Vihar Delhi,35040,29420,83.96118721,1,28919,1,82.53139269,30274,1,86.39840183,0,29848,1,85.1826484,31031,1,88.55878995,31329,1,89.40924658,2018
site_1421,Dr. Karni Singh Shooting Range Delhi,35040,29422,83.96689498,1,27775,1,79.26655251,30066,1,85.80479452,1,28113,1,80.23116438,30628,1,87.4086758,22512,0,64.24657534,2018
site_114,IHBAS Dilshad Garden Delhi,35040,29422,83.96689498,1,29343,1,83.74143836,29562,1,84.36643836,0,0,0,0,0,0,0,28902,1,82.48287671,2018
site_5046,Gobind Pura Yamuna Nagar,35040,29446,84.03538813,1,29372,1,83.82420091,29430,1,83.98972603,0,29517,1,84.2380137,28795,1,82.17751142,28696,1,81.89497717,2023
site_5128,Gomti Nagar Lucknow,35040,29462,84.08105023,1,33697,1,96.16723744,33688,1,96.14155251,0,34591,1,98.71860731,32791,1,93.581621,31451,1,89.75742009,2022
site_5101,Belur Math Howrah,35040,29464,84.08675799,1,29883,1,85.28253425,29709,1,84.7859589,1,30709,1,87.63984018,30304,1,86.48401826,30270,1,86.3869863,2023
site_5477,Town Hall Lal Bagh Darbhanga,35040,29474,84.1152968,1,29358,1,83.78424658,29761,1,84.93436073,0,31563,1,90.07705479,26599,1,75.91038813,29391,1,83.87842466,2022
site_298,Zoo Park Hyderabad,35040,29482,84.13812785,1,29684,1,84.71461187,30184,1,86.14155251,0,29794,1,85.02853881,28946,1,82.60844749,29223,1,83.3989726,2019
site_296,Rabindra Bharati University Kolkata,35040,29488,84.15525114,1,29470,1,84.10388128,29593,1,84.45490868,0,29881,1,85.27682648,29215,1,83.37614155,29290,1,83.59018265,2022
site_1399,Anand Kala Kshetram Rajamahendravaram,35040,29495,84.17522831,1,32728,1,93.40182648,32739,1,93.43321918,0,32658,1,93.20205479,33656,1,96.05022831,31242,1,89.1609589,2023
site_5420,Ashwini Nagar Haveri,35040,29514,84.22945205,1,29327,1,83.69577626,29296,1,83.60730594,0,29001,1,82.76541096,25151,0,71.77796804,26372,1,75.26255708,2023
site_1425,Major Dhyan Chand National Stadium Delhi,35040,29514,84.22945205,1,30415,1,86.80079909,29415,1,83.94691781,0,30282,1,86.42123288,31418,1,89.66324201,31597,1,90.17408676,2018
site_258,Tirumala Tirupati,35040,29549,84.3293379,1,29863,1,85.22545662,29867,1,85.23687215,0,29228,1,83.41324201,30166,1,86.09018265,29873,1,85.25399543,2018
site_5703,Shivaji Nagar Rishikesh,35040,29552,84.33789954,1,29800,1,85.0456621,30102,1,85.90753425,0,29926,1,85.40525114,29505,1,84.20376712,29480,1,84.13242009,2023
site_5276,Thavakkara Kannur Kerala,35136,29641,84.36076958,1,29636,1,84.34653916,29645,1,84.37215392,0,26002,0,74.00387067,28013,1,79.72734517,28479,1,81.05362022,2020
site_5107,Chhatrapati Shivaji Intl. Airport (T2) Mumbai,35040,29566,84.37785388,1,28954,1,82.63127854,29568,1,84.38356164,1,31519,1,89.95148402,33959,1,96.91495434,32821,1,93.66723744,2022
site_1394,Shrinath Puram Kota,35040,29580,84.41780822,1,29497,1,84.18093607,29580,1,84.41780822,0,29673,1,84.68321918,30175,1,86.11586758,30187,1,86.15011416,2022
site_5043,Sector-7 Kurukshetra,35040,29586,84.43493151,1,29872,1,85.25114155,29855,1,85.20262557,0,29704,1,84.7716895,29500,1,84.18949772,29567,1,84.38070776,2023
site_5677,Barsua Iron Ore Mines Tensa,35040,29602,84.48059361,1,29571,1,84.39212329,29698,1,84.75456621,0,32763,1,93.50171233,29821,1,85.10559361,28351,1,80.91038813,2023
site_298,Zoo Park Hyderabad,35040,29602,84.48059361,1,29717,1,84.80878995,29776,1,84.97716895,0,29365,1,83.80422374,30584,1,87.28310502,30244,1,86.31278539,2018
site_5709,Vijay Nagar Scheme-78 Indore,23520,19881,84.52806122,1,19661,1,83.59268707,19886,1,84.54931973,0,0,0,0,7896,0,33.57142857,5351,0,22.75085034,2023
site_5417,Pan Bazaar Guwahati,35040,29622,84.53767123,1,21463,0,61.25285388,29623,1,84.54052511,0,29616,1,84.52054795,27207,1,77.64554795,27905,1,79.63755708,2023
site_1403,Sector-D Industrial Area Mandideep,35040,29623,84.54052511,1,29954,1,85.48515982,29965,1,85.51655251,0,27230,1,77.71118721,32946,1,94.0239726,32765,1,93.50742009,2022
site_5265,Kalyana Nagara Chikkamagaluru,35040,29628,84.55479452,1,29780,1,84.98858447,30891,1,88.15924658,0,29829,1,85.12842466,27890,1,79.59474886,28054,1,80.06278539,2023
site_5549,Mariam Nagar Purnia,35040,29638,84.58333333,1,29982,1,85.56506849,30066,1,85.80479452,0,29361,1,83.79280822,28199,1,80.47659817,28165,1,80.37956621,2022
site_257,PWD Grounds Vijayawada,35040,29639,84.58618721,1,29740,1,84.87442922,29882,1,85.27968037,0,18035,0,51.46974886,27549,1,78.62157534,20147,0,57.49714612,2018
site_301,Anand Vihar Delhi,35040,29639,84.58618721,1,31315,1,89.36929224,30012,1,85.65068493,0,30558,1,87.20890411,30697,1,87.60559361,30855,1,88.05650685,2021
site_5023,Anand Vihar Hapur,35136,29721,84.58845628,1,28711,1,81.71391166,29687,1,84.49168944,0,30927,1,88.02083333,34244,1,97.46129326,34018,1,96.81807832,2020
site_5600,Nacharam TSIIC IALA Hyderabad,35040,29651,84.62043379,1,29735,1,84.86015982,29646,1,84.60616438,0,29750,1,84.90296804,28616,1,81.66666667,28536,1,81.43835616,2023
site_158,Muzaffarpur Collectorate Muzaffarpur,35136,29740,84.64253188,1,30363,1,86.41564208,30790,1,87.63091985,0,28680,1,81.62568306,0,0,0,30850,1,87.80168488,2020
site_251,ICRISAT Patancheru Hyderabad,35040,29666,84.66324201,1,26561,1,75.80194064,30032,1,85.70776256,0,27983,1,79.86015982,29806,1,85.06278539,29405,1,83.918379,2023
site_153,Sector 125 Noida,35040,29673,84.68321918,1,24162,0,68.95547945,30927,1,88.2619863,0,28312,1,80.79908676,31697,1,90.45947489,30681,1,87.55993151,2019
site_1423,Jahangirpuri Delhi,35040,29676,84.69178082,1,30438,1,86.86643836,30693,1,87.59417808,0,29943,1,85.45376712,30760,1,87.78538813,30163,1,86.081621,2018
site_5345,Sector-51 Gurugram,35040,29688,84.7260274,1,30102,1,85.90753425,33141,1,94.58047945,0,32249,1,92.03481735,32220,1,91.95205479,32323,1,92.24600457,2023
site_114,IHBAS Dilshad Garden Delhi,35040,29711,84.79166667,1,29568,1,84.38356164,29655,1,84.63184932,0,30253,1,86.33847032,29620,1,84.53196347,29635,1,84.57477169,2023
site_114,IHBAS Dilshad Garden Delhi,35040,29716,84.80593607,1,29672,1,84.6803653,29787,1,85.00856164,0,29827,1,85.12271689,28624,1,81.68949772,28926,1,82.55136986,2022
site_5265,Kalyana Nagara Chikkamagaluru,35136,29815,84.85598816,1,29812,1,84.84744991,29816,1,84.85883424,0,29869,1,85.00967668,28929,1,82.33435792,28879,1,82.19205373,2020
site_5606,Keelapalur Ariyalur,35040,29734,84.85730594,1,31810,1,90.78196347,31601,1,90.18550228,0,0,0,0,29313,1,83.65582192,26938,1,76.87785388,2023
site_5491,Sector 22 Chandigarh,35040,29744,84.88584475,1,29910,1,85.35958904,29905,1,85.34531963,0,30885,1,88.14212329,31534,1,89.99429224,31203,1,89.04965753,2023
site_304,Gangapur Road Nashik,35040,29759,84.92865297,1,30154,1,86.05593607,30312,1,86.50684932,0,30008,1,85.63926941,28927,1,82.55422374,28174,1,80.40525114,2022
site_5546,Mirchaibari Katihar,35040,29760,84.93150685,1,30127,1,85.97888128,30191,1,86.16152968,0,29345,1,83.74714612,25371,0,72.40582192,27802,1,79.34360731,2022
site_5479,MIT-Daudpur Kothi Muzaffarpur,35040,29763,84.94006849,1,31393,1,89.59189498,31411,1,89.64326484,0,28954,1,82.63127854,30388,1,86.72374429,29827,1,85.12271689,2023
site_5254,Collector Office Yadgir,35040,29777,84.98002283,1,29792,1,85.02283105,29792,1,85.02283105,0,28225,1,80.55079909,29463,1,84.08390411,29666,1,84.66324201,2022
site_5345,Sector-51 Gurugram,35040,29779,84.98573059,1,30134,1,85.99885845,33538,1,95.71347032,0,33207,1,94.76883562,31963,1,91.21860731,31977,1,91.25856164,2022
site_161,Sector-6 Panchkula HSPCB,35040,29818,85.09703196,1,29782,1,84.99429224,29797,1,85.03710046,0,30019,1,85.6706621,0,0,0,29460,1,84.07534247,2022
site_5121,Knowledge Park V Greater Noida,35040,29822,85.10844749,1,29849,1,85.18550228,30046,1,85.74771689,0,30912,1,88.21917808,33296,1,95.02283105,33153,1,94.61472603,2021
site_5556,Eco Herbal Park Moradabad,35040,29827,85.12271689,1,28919,1,82.53139269,29819,1,85.09988584,0,28490,1,81.30707763,29968,1,85.52511416,29977,1,85.55079909,2022
site_198,More Chowk Waluj Aurangabad,35040,29831,85.13413242,1,29787,1,85.00856164,30613,1,87.36586758,1,30154,1,86.05593607,26258,0,74.93721461,21394,0,61.05593607,2021
site_5415,Diwator Nagar Koppal,35040,29836,85.14840183,1,29541,1,84.30650685,29987,1,85.5793379,0,30150,1,86.04452055,30307,1,86.49257991,25301,0,72.20605023,2021
site_107,Pusa Delhi,35136,29918,85.14913479,1,30346,1,86.36725865,30296,1,86.22495446,1,30744,1,87.5,30634,1,87.18693078,28970,1,82.45104736,2020
site_5049,Sector-12 Karnal,35040,29845,85.17408676,1,31940,1,91.15296804,30664,1,87.51141553,0,29513,1,84.22659817,30105,1,85.91609589,30405,1,86.77226027,2023
site_1429,Nehru Nagar Delhi,35136,29948,85.2345173,1,30342,1,86.35587432,30339,1,86.34733607,0,31616,1,89.98178506,34115,1,97.09414845,34073,1,96.97461293,2020
site_5053,Shastri Nagar Narnaul,35040,29879,85.27111872,1,30355,1,86.62956621,30392,1,86.73515982,0,29771,1,84.96289954,28576,1,81.55251142,28500,1,81.33561644,2023
site_1541,Knowledge Park III Greater Noida,35040,29896,85.3196347,1,31569,1,90.09417808,31644,1,90.30821918,1,28097,1,80.18550228,31239,1,89.15239726,30826,1,87.97374429,2022
site_305,Pimpleshwar Mandir Thane,35040,29897,85.32248858,1,29914,1,85.37100457,30079,1,85.84189498,0,30312,1,86.50684932,30010,1,85.64497717,29213,1,83.37043379,2018
site_5665,Gangineni Cheruvu Chittoor,35040,29901,85.33390411,1,33856,1,96.62100457,33909,1,96.77226027,0,33843,1,96.58390411,33957,1,96.90924658,33871,1,96.66381279,2023
site_5475,Maldahiya Varanasi,35040,29909,85.35673516,1,32182,1,91.84360731,32181,1,91.84075342,0,31512,1,89.93150685,31690,1,90.43949772,31513,1,89.93436073,2022
site_5449,Sardar Vallabhbhai Patel Stadium Ahmedabad,35040,29921,85.39098174,1,30332,1,86.56392694,30578,1,87.26598174,0,31105,1,88.76997717,31353,1,89.47773973,31354,1,89.48059361,2023
site_161,Sector-6 Panchkula HSPCB,35040,29933,85.42522831,1,29956,1,85.49086758,29957,1,85.49372146,0,29831,1,85.13413242,0,0,0,29264,1,83.51598174,2018
site_1569,New Collectorate Baghpat,35040,29939,85.4423516,1,32630,1,93.12214612,32670,1,93.23630137,0,30999,1,88.46746575,32792,1,93.58447489,33080,1,94.40639269,2019
site_5551,Police Line Saharsa,35040,29956,85.49086758,1,30093,1,85.88184932,30235,1,86.28710046,0,28868,1,82.38584475,29084,1,83.00228311,28716,1,81.95205479,2023
site_1403,Sector-D Industrial Area Mandideep,35040,29963,85.51084475,1,30544,1,87.16894977,30578,1,87.26598174,0,30204,1,86.19863014,31343,1,89.44920091,31428,1,89.69178082,2023
site_5071,Phase-1 GIDC Vapi,35040,29996,85.60502283,1,26969,1,76.9663242,30002,1,85.62214612,0,30172,1,86.10730594,29674,1,84.68607306,29380,1,83.84703196,2019
site_5057,Urban Estate-II Hisar,35040,30009,85.64212329,1,30304,1,86.48401826,30317,1,86.52111872,0,30358,1,86.63812785,29134,1,83.14497717,29103,1,83.05650685,2022
site_5048,Sector-18 Panipat,35040,30012,85.65068493,1,30583,1,87.28025114,30384,1,86.71232877,0,30752,1,87.76255708,28745,1,82.03481735,29536,1,84.29223744,2023
site_307,Sanjay Palace Agra,35040,30016,85.66210046,1,30050,1,85.75913242,30139,1,86.01312785,0,28048,1,80.0456621,0,0,0,30633,1,87.42294521,2019
site_295,MIDC Khutala Chandrapur,35136,30102,85.67281421,1,30257,1,86.11395719,30310,1,86.26479964,1,28305,1,80.55840164,30407,1,86.54086976,27944,1,79.53096539,2020
site_5129,Bidhannagar Kolkata,35136,30122,85.72973588,1,30147,1,85.80088798,30212,1,85.98588342,1,30642,1,87.20969945,30276,1,86.16803279,30124,1,85.73542805,2020
site_5041,Murthal Sonipat,35136,30135,85.76673497,1,30051,1,85.52766393,30204,1,85.96311475,0,30643,1,87.21254554,29533,1,84.05339253,29799,1,84.81045082,2020
site_5490,Town Hall Munger,35040,30057,85.77910959,1,31207,1,89.06107306,31192,1,89.01826484,0,31349,1,89.4663242,25353,0,72.35445205,27323,1,77.97659817,2022
site_5370,Buddha Colony Muzaffarpur,35040,30068,85.81050228,1,30835,1,87.99942922,33547,1,95.73915525,0,30163,1,86.081621,31107,1,88.77568493,31032,1,88.56164384,2023
site_5276,Thavakkara Kannur Kerala,35040,30083,85.8533105,1,30097,1,85.89326484,30182,1,86.13584475,0,30196,1,86.17579909,27328,1,77.99086758,27950,1,79.76598174,2021
site_273,Ardhali Bazar Varanasi,35040,30089,85.87043379,1,30441,1,86.875,30682,1,87.56278539,0,28136,1,80.29680365,30438,1,86.86643836,31172,1,88.96118721,2018
site_5271,Palayam Kozhikode Kerala,35040,30096,85.89041096,1,29939,1,85.4423516,30096,1,85.89041096,0,30136,1,86.00456621,29276,1,83.55022831,30057,1,85.77910959,2022
site_5375,PWD Juction Kohima,35040,30098,85.89611872,1,30079,1,85.84189498,30532,1,87.1347032,0,30534,1,87.14041096,27063,1,77.23458904,24936,0,71.16438356,2022
site_117,ITO Delhi,35040,30110,85.9303653,1,30660,1,87.5,32807,1,93.62728311,0,32833,1,93.70148402,32866,1,93.7956621,32826,1,93.68150685,2019
site_5255,Vijay Nagar Ramanagara,35040,30112,85.93607306,1,30558,1,87.20890411,30556,1,87.20319635,0,31988,1,91.28995434,33495,1,95.59075342,33500,1,95.60502283,2023
site_106,IGI Airport (T3) Delhi,35040,30116,85.94748858,1,30302,1,86.4783105,30723,1,87.67979452,0,31309,1,89.35216895,31076,1,88.68721461,30657,1,87.49143836,2019
site_305,Pimpleshwar Mandir Thane,35040,30126,85.9760274,1,30117,1,85.95034247,30221,1,86.24714612,0,31066,1,88.6586758,29553,1,84.34075342,8350,0,23.82990868,2019
site_5625,Chalai Bazaar Ramanathapuram,35040,30128,85.98173516,1,9484,0,27.06621005,29514,1,84.22945205,0,29152,1,83.19634703,26542,1,75.74771689,26095,0,74.47203196,2023
site_1435,Vivek Vihar Delhi,35040,30142,86.0216895,1,30084,1,85.85616438,30128,1,85.98173516,0,28713,1,81.94349315,29421,1,83.9640411,30125,1,85.97317352,2018
site_5123,Sector-1 Noida,35040,30152,86.05022831,1,30529,1,87.12614155,30588,1,87.29452055,1,30839,1,88.01084475,32029,1,91.40696347,32079,1,91.54965753,2022
site_256,Golden Temple Amritsar,35136,30237,86.05703552,1,30265,1,86.13672587,30881,1,87.88991348,1,29526,1,84.03346995,29913,1,85.13490437,30981,1,88.17452186,2020
site_111,Sector 62 Noida,35040,30158,86.0673516,1,30004,1,85.62785388,30362,1,86.64954338,0,29999,1,85.61358447,29837,1,85.15125571,24697,0,70.48230594,2021
site_1418,Asansol Court Area Asansol,35040,30168,86.09589041,1,30166,1,86.09018265,30165,1,86.08732877,0,30463,1,86.93778539,30067,1,85.8076484,30166,1,86.09018265,2023
site_5365,Kodungaiyur Chennai,35040,30174,86.1130137,1,31701,1,90.47089041,32022,1,91.3869863,0,29387,1,83.86700913,31843,1,90.87614155,19871,0,56.70947489,2022
site_103,CRRI Mathura Road Delhi,35040,30177,86.12157534,1,32195,1,91.88070776,32220,1,91.95205479,0,32404,1,92.47716895,31777,1,90.68778539,32312,1,92.21461187,2023
site_5104,Kurla Mumbai,35040,30184,86.14155251,1,27396,1,78.18493151,30196,1,86.17579909,0,28321,1,80.82477169,23377,0,66.71518265,26456,1,75.50228311,2022
site_5401,Sector-19A Nerul Navi Mumbai,35040,30184,86.14155251,1,30185,1,86.14440639,30204,1,86.19863014,0,31656,1,90.34246575,30986,1,88.4303653,31097,1,88.74714612,2021
site_1431,Patparganj Delhi,35040,30185,86.14440639,1,29527,1,84.26655251,30471,1,86.96061644,0,29351,1,83.76426941,30777,1,87.83390411,31244,1,89.16666667,2018
site_5043,Sector-7 Kurukshetra,35040,30186,86.14726027,1,30320,1,86.52968037,30497,1,87.03481735,0,30868,1,88.09360731,30331,1,86.56107306,30400,1,86.75799087,2022
site_5102,Vasai West Mumbai,35040,30191,86.16152968,1,30242,1,86.30707763,30365,1,86.65810502,0,27750,1,79.19520548,25825,0,73.70148402,24873,0,70.98458904,2023
site_5491,Sector 22 Chandigarh,35040,30196,86.17579909,1,30581,1,87.27454338,30660,1,87.5,0,30645,1,87.45719178,31928,1,91.11872146,31725,1,90.53938356,2022
site_5263,Samanpura Patna,35040,30207,86.20719178,1,30001,1,85.61929224,32358,1,92.34589041,0,29716,1,84.80593607,30555,1,87.20034247,31002,1,88.4760274,2023
site_1390,Moti Doongri Alwar,35040,30221,86.24714612,1,30265,1,86.37271689,31695,1,90.45376712,0,30795,1,87.88527397,30292,1,86.44977169,30572,1,87.24885845,2019
site_5393,Chandni Chowk Delhi,35040,30222,86.25,1,29966,1,85.51940639,30049,1,85.75627854,0,30424,1,86.82648402,28195,1,80.46518265,29252,1,83.48173516,2021
site_153,Sector 125 Noida,35040,30231,86.27568493,1,30517,1,87.09189498,30714,1,87.65410959,0,30363,1,86.65239726,31585,1,90.13984018,31891,1,91.01312785,2018
site_5545,Darshan Nagar Chhapra,35040,30254,86.3413242,1,30923,1,88.25057078,31139,1,88.86700913,0,31279,1,89.26655251,29840,1,85.15981735,30264,1,86.36986301,2022
site_163,Peenya Bengaluru,35040,30263,86.36700913,1,30259,1,86.35559361,30303,1,86.48116438,0,0,0,0,0,0,0,28746,1,82.03767123,2019
site_258,Tirumala Tirupati,35040,30263,86.36700913,1,30674,1,87.53995434,30703,1,87.62271689,0,30489,1,87.0119863,30981,1,88.41609589,30775,1,87.82819635,2022
site_5489,Dangi Tola Rajgir,35040,30264,86.36986301,1,29850,1,85.18835616,30410,1,86.78652968,0,30323,1,86.53824201,23905,0,68.22203196,24258,0,69.22945205,2023
site_5048,Sector-18 Panipat,35040,30270,86.3869863,1,30665,1,87.51426941,30455,1,86.91495434,0,30577,1,87.26312785,29306,1,83.63584475,30194,1,86.17009132,2019
site_5694,Samrat Ashok Udhyan Jodhpur,35040,30275,86.40125571,1,30360,1,86.64383562,30396,1,86.74657534,0,30221,1,86.24714612,29857,1,85.20833333,30264,1,86.36986301,2023
site_1432,Sonia Vihar Delhi,35040,30280,86.41552511,1,29748,1,84.89726027,30528,1,87.12328767,0,28701,1,81.90924658,30981,1,88.41609589,31023,1,88.5359589,2018
site_5669,Central Academy for SFS Byrnihat,35040,30280,86.41552511,1,31277,1,89.26084475,31331,1,89.41495434,0,27408,1,78.21917808,24644,0,70.33105023,26621,1,75.97317352,2023
site_5255,Vijay Nagar Ramanagara,35136,30364,86.41848816,1,31460,1,89.53779599,31457,1,89.52925774,0,30096,1,85.6557377,32219,1,91.69797359,32003,1,91.08321949,2020
site_144,Vasundhara Ghaziabad,35040,30285,86.42979452,1,30368,1,86.66666667,30779,1,87.83961187,0,28234,1,80.57648402,31266,1,89.22945205,31576,1,90.11415525,2019
site_5693,Yerramukkapalli Kadapa,35040,30286,86.4326484,1,31048,1,88.60730594,31243,1,89.16381279,0,31484,1,89.85159817,27332,1,78.00228311,27338,1,78.01940639,2023
site_5701,Nayapura Kota,35040,30297,86.4640411,1,30936,1,88.28767123,30934,1,88.28196347,0,30582,1,87.27739726,30469,1,86.95490868,31230,1,89.12671233,2023
site_1422,Dwarka-Sector 8 Delhi DPCC,35040,30304,86.48401826,1,29586,1,84.43493151,30949,1,88.32477169,1,29920,1,85.38812785,30710,1,87.64269406,31436,1,89.71461187,2018
site_274,Ghusuri Howrah,35040,30313,86.5097032,1,30308,1,86.49543379,30418,1,86.80936073,0,31461,1,89.7859589,31555,1,90.05422374,31641,1,90.29965753,2022
site_5067,Phase-4 GIDC Vatva,35040,30326,86.54680365,1,31905,1,91.05308219,31866,1,90.94178082,0,32324,1,92.24885845,31299,1,89.32363014,31498,1,89.89155251,2021
