site_id,year,pollutant,Pollutant_Uncleaned,Pollutant_Cleaned,Percentage_change,compliance_change
site_122,2019,PM25,104.5170128,104.0231316,-0.4725,FALSE
site_124,2019,PM25,108.5906051,106.6057155,-1.8279,FALSE
site_125,2019,PM25,107.5055153,107.1909119,-0.2926,FALSE
site_136,2019,PM25,84.93239179,82.11197964,-3.3208,FALSE
site_1390,2019,PM25,46.38749444,45.72383836,-1.4307,FALSE
site_1391,2019,PM25,105.0971722,103.8870366,-1.1514,FALSE
site_1392,2019,PM25,48.08358447,47.22566539,-1.7842,FALSE
site_1393,2019,PM25,36.46408376,36.05128891,-1.1321,FALSE
site_1394,2019,PM25,52.93114784,52.25790033,-1.2719,FALSE
site_1395,2019,PM25,56.55782463,55.49197952,-1.8845,FALSE
site_1396,2019,PM25,49.73345759,49.30386073,-0.8638,FALSE
site_1397,2019,PM25,46.09698257,45.82166922,-0.5972,FALSE
site_1399,2019,PM25,33.85260941,33.42473446,-1.2639,FALSE
site_1400,2019,PM25,43.80675724,42.79219195,-2.316,FALSE
site_1401,2019,PM25,85.43647298,81.91544118,-4.1212,FALSE
site_1402,2019,PM25,41.98134481,41.19786524,-1.8663,FALSE
site_1403,2019,PM25,41.35561992,40.1008672,-3.0341,FALSE
site_1404,2019,PM25,42.52650156,41.66618091,-2.023,FALSE
site_1406,2019,PM25,39.78489401,39.48337997,-0.7579,FALSE
site_1408,2019,PM25,55.99569739,54.30795772,-3.0141,FALSE
site_1416,2019,PM25,70.12296401,70.2836418,0.2291,FALSE
site_1418,2019,PM25,62.09406549,61.61762416,-0.7673,FALSE
site_1419,2019,PM25,51.67258405,51.46699277,-0.3979,FALSE
site_1420,2019,PM25,120.6635826,119.8232253,-0.6964,FALSE
site_1421,2019,PM25,97.94368546,97.02712627,-0.9358,FALSE
site_1422,2019,PM25,109.5208374,108.9068981,-0.5606,FALSE
site_1423,2019,PM25,129.1325433,127.7265092,-1.0888,FALSE
site_1424,2019,PM25,104.4292128,103.9350058,-0.4732,FALSE
site_1425,2019,PM25,93.98873632,93.57447226,-0.4408,FALSE
site_1426,2019,PM25,109.4168471,108.9508235,-0.4259,FALSE
site_1427,2019,PM25,93.83819466,92.77025297,-1.1381,FALSE
site_1428,2019,PM25,107.469577,107.0425511,-0.3973,FALSE
site_1429,2019,PM25,122.9035413,120.6025242,-1.8722,FALSE
site_1430,2019,PM25,129.9654359,127.7196351,-1.728,FALSE
site_1431,2019,PM25,99.25924519,98.17123017,-1.0961,FALSE
site_1432,2019,PM25,106.4969872,104.833511,-1.562,FALSE
site_1433,2019,PM25,16.71837756,15.43355171,-7.6851,FALSE
site_1434,2019,PM25,136.0553401,134.2167196,-1.3514,FALSE
site_1435,2019,PM25,114.3002493,113.0384036,-1.104,FALSE
site_1437,2019,PM25,44.02420251,43.86704268,-0.357,FALSE
site_1438,2019,PM25,52.80402329,51.80553592,-1.8909,FALSE
site_144,2019,PM25,123.5724918,123.3317672,-0.1948,FALSE
site_1450,2019,PM25,39.98825597,39.76264967,-0.5642,FALSE
site_146,2019,PM25,91.71558755,90.46931427,-1.3588,FALSE
site_147,2019,PM25,82.37656662,81.36435686,-1.2288,FALSE
site_1538,2019,PM25,53.71890211,52.91077026,-1.5044,FALSE
site_153,2019,PM25,116.7143183,115.2713676,-1.2363,FALSE
site_1541,2019,PM25,102.569378,101.7947187,-0.7553,FALSE
site_1542,2019,PM25,94.50929961,92.72413793,-1.8889,FALSE
site_1549,2019,PM25,33.58296792,33.24643997,-1.0021,FALSE
site_1550,2019,PM25,90.32446554,88.44443439,-2.0814,FALSE
site_1553,2019,PM25,38.22568666,37.62772602,-1.5643,FALSE
site_1554,2019,PM25,31.73475182,31.13930227,-1.8763,FALSE
site_1555,2019,PM25,28.06780979,27.6393193,-1.5266,FALSE
site_1556,2019,PM25,31.07953161,30.56352249,-1.6603,FALSE
site_1557,2019,PM25,29.7620851,28.6064395,-3.8829,FALSE
site_1558,2019,PM25,32.55288621,31.96901913,-1.7936,FALSE
site_1560,2019,PM25,131.1688762,129.8741136,-0.9871,FALSE
site_1561,2019,PM25,126.2577774,125.4114137,-0.6703,FALSE
site_1562,2019,PM25,91.39803376,90.77699017,-0.6795,FALSE
site_1563,2019,PM25,100.8947982,99.80317869,-1.0819,FALSE
site_157,2019,PM25,105.3353173,102.6308358,-2.5675,FALSE
site_158,2019,PM25,110.9235306,109.3897924,-1.3827,FALSE
site_159,2019,PM25,83.05908033,70.49598416,-15.1255,FALSE
site_161,2019,PM25,44.90196472,44.72041239,-0.4043,FALSE
site_162,2019,PM25,42.91371816,41.49211943,-3.3127,FALSE
site_163,2019,PM25,39.5847137,38.67061651,-2.3092,FALSE
site_164,2019,PM25,44.40067133,43.12686915,-2.8689,FALSE
site_166,2019,PM25,,,,FALSE
site_198,2019,PM25,42.29493852,41.52224318,-1.8269,FALSE
site_199,2019,PM25,43.84160482,42.40609399,-3.2743,FALSE
site_251,2019,PM25,37.65544269,36.29778018,-3.6055,FALSE
site_252,2019,PM25,28.50567301,27.881013,-2.1914,FALSE
site_253,2019,PM25,51.96751512,51.20895087,-1.4597,FALSE
site_255,2019,PM25,62.26254854,60.82397734,-2.3105,FALSE
site_256,2019,PM25,51.5893788,51.29855233,-0.5637,FALSE
site_258,2019,PM25,23.97295821,23.83121442,-0.5913,FALSE
site_260,2019,PM25,48.55270202,47.26481108,-2.6526,FALSE
site_262,2019,PM25,33.54190328,33.03726818,-1.5045,FALSE
site_263,2019,PM25,96.96086724,97.05993109,0.1022,FALSE
site_273,2019,PM25,98.13053764,91.98725406,-6.2603,FALSE
site_274,2019,PM25,81.36611108,80.91689878,-0.5521,FALSE
site_275,2019,PM25,41.26065401,40.38753964,-2.1161,FALSE
site_276,2019,PM25,96.85755249,94.7725486,-2.1526,FALSE
site_277,2019,PM25,95.90401112,95.93483192,0.0321,FALSE
site_288,2019,PM25,34.85831852,33.75290968,-3.1711,FALSE
site_292,2019,PM25,48.29305347,47.83827568,-0.9417,FALSE
site_293,2019,PM25,43.22348336,41.45482926,-4.0919,FALSE
site_294,2019,PM25,49.30899707,47.81501434,-3.0298,FALSE
site_295,2019,PM25,34.04848744,33.83365173,-0.631,FALSE
site_296,2019,PM25,85.02760172,83.99266851,-1.2172,FALSE
site_297,2019,PM25,123.5721169,123.0223579,-0.4449,FALSE
site_298,2019,PM25,49.07562536,43.53299789,-11.2941,FALSE
site_299,2019,PM25,,,,FALSE
site_301,2019,PM25,128.0616032,127.6182714,-0.3462,FALSE
site_302,2019,PM25,35.20269437,34.40659326,-2.2615,FALSE
site_303,2019,PM25,42.27225089,41.65845609,-1.452,FALSE
site_304,2019,PM25,36.21330409,35.68152914,-1.4685,FALSE
site_305,2019,PM25,77.71002036,76.78364709,-1.1921,FALSE
site_306,2019,PM25,60.9891425,55.80159285,-8.5057,FALSE
site_307,2019,PM25,74.03349329,71.98590772,-2.7658,FALSE
site_308,2019,PM25,62.36033038,61.98394318,-0.6036,FALSE
site_309,2019,PM25,60.6999246,60.85067753,0.2484,FALSE
site_5023,2019,PM25,95.23387656,94.00962152,-1.2855,FALSE
site_5024,2019,PM25,106.9713577,106.2792229,-0.647,FALSE
site_5025,2019,PM25,102.7967255,100.470535,-2.2629,FALSE
site_5039,2019,PM25,87.53327704,85.91718252,-1.8463,FALSE
site_5040,2019,PM25,43.27801368,41.81873818,-3.3719,FALSE
site_5042,2019,PM25,50.99709938,50.07888942,-1.8005,FALSE
site_5043,2019,PM25,65.85615916,65.50702891,-0.5301,FALSE
site_5044,2019,PM25,75.7399574,75.48561721,-0.3358,FALSE
site_5045,2019,PM25,73.96025392,73.37476068,-0.7916,FALSE
site_5046,2019,PM25,82.92697354,81.50890022,-1.71,FALSE
site_5047,2019,PM25,74.87721839,74.76931186,-0.1441,FALSE
site_5048,2019,PM25,73.55160197,73.45837956,-0.1267,FALSE
site_5049,2019,PM25,79.23748349,79.20686022,-0.0386,FALSE
site_5050,2019,PM25,91.599668,90.52599184,-1.1721,FALSE
site_5051,2019,PM25,80.82337961,78.97392627,-2.2883,FALSE
site_5052,2019,PM25,59.8718767,59.53429103,-0.5638,FALSE
site_5053,2019,PM25,70.00507426,69.12433903,-1.2581,FALSE
site_5054,2019,PM25,55.27787984,54.04469635,-2.2309,FALSE
site_5055,2019,PM25,74.88412202,74.20380035,-0.9085,FALSE
site_5056,2019,PM25,80.51751715,79.87419342,-0.799,FALSE
site_5057,2019,PM25,89.4774304,88.63645411,-0.9399,FALSE
site_5060,2019,PM25,87.89497173,86.81608755,-1.2275,FALSE
site_5065,2019,PM25,47.89326342,47.91108103,0.0372,FALSE
site_5066,2019,PM25,35.44721292,35.29023863,-0.4428,FALSE
site_5067,2019,PM25,52.26214641,51.53352355,-1.3942,FALSE
site_5068,2019,PM25,28.45846987,28.18230844,-0.9704,FALSE
site_5071,2019,PM25,58.04449626,56.06267557,-3.4143,FALSE
site_5072,2019,PM25,58.59814362,57.963166,-1.0836,FALSE
site_5073,2019,PM25,52.91956276,51.95237393,-1.8277,FALSE
site_5081,2019,PM25,117.4907702,116.3827564,-0.9431,FALSE
site_5082,2019,PM25,110.3829658,109.8311071,-0.4999,FALSE
site_5083,2019,PM25,121.363976,120.2531391,-0.9153,FALSE
site_5101,2019,PM25,54.06691005,54.08047055,0.0251,FALSE
site_5102,2019,PM25,44.54251287,43.15075162,-3.1246,FALSE
site_5104,2019,PM25,39.16310272,38.92341344,-0.612,FALSE
site_5105,2019,PM25,10.28817387,9.04721227,-12.062,FALSE
site_5106,2019,PM25,39.17400618,38.59143071,-1.4871,FALSE
site_5107,2019,PM25,38.48530269,38.511657,0.0685,FALSE
site_5110,2019,PM25,56.4186154,56.05268688,-0.6486,FALSE
site_5111,2019,PM25,40.26608045,40.15578597,-0.2739,FALSE
site_5112,2019,PM25,30.91899668,30.60599533,-1.0123,FALSE
site_5115,2019,PM25,35.49836026,34.97091198,-1.4858,FALSE
site_5118,2019,PM25,37.12988525,36.26516042,-2.3289,FALSE
site_5119,2019,PM25,41.44272888,41.5154126,0.1754,FALSE
site_5121,2019,PM25,110.8589584,110.8926525,0.0304,FALSE
site_5122,2019,PM25,118.6404267,117.6182952,-0.8615,FALSE
site_5123,2019,PM25,116.4546721,117.4382044,0.8446,FALSE
site_5124,2019,PM25,16.30578894,16.04704805,-1.5868,FALSE
site_5125,2019,PM25,23.77029124,23.56202792,-0.8761,FALSE
site_5126,2019,PM25,46.88647878,46.50328485,-0.8173,FALSE
site_5127,2019,PM25,66.27004047,65.69023319,-0.8749,FALSE
site_5128,2019,PM25,98.34761815,96.22692953,-2.1563,FALSE
site_5129,2019,PM25,44.53794611,46.33621304,4.0376,FALSE
site_5238,2019,PM25,71.29408966,71.2061866,-0.1233,FALSE
site_5247,2019,PM25,67.64987889,66.65419708,-1.4718,FALSE
site_5248,2019,PM25,58.81991289,58.53346995,-0.487,FALSE
site_5249,2019,PM25,75.85056305,74.23807334,-2.1259,FALSE
site_5250,2019,PM25,93.8721874,91.86725458,-2.1358,FALSE
site_5254,2019,PM25,38.22611534,37.70513442,-1.3629,FALSE
site_5255,2019,PM25,24.23017992,23.57682258,-2.6965,FALSE
site_5257,2019,PM25,160.6756604,159.8473535,-0.5155,FALSE
site_5258,2019,PM25,143.5388312,142.4084302,-0.7875,FALSE
site_5261,2019,PM25,109.5189327,109.8358756,0.2894,FALSE
site_5262,2019,PM25,113.2014222,112.6652666,-0.4736,FALSE
site_5263,2019,PM25,160.6169444,160.8878254,0.1687,FALSE
site_5264,2019,PM25,,,,FALSE
site_5265,2019,PM25,,,,FALSE
site_5266,2019,PM25,,,,FALSE
site_5267,2019,PM25,,,,FALSE
site_5270,2019,PM25,,,,FALSE
site_5271,2019,PM25,,,,FALSE
site_5273,2019,PM25,,,,FALSE
site_5276,2019,PM25,,,,FALSE
site_5331,2019,PM25,,,,FALSE
site_5334,2019,PM25,,,,FALSE
site_5335,2019,PM25,,,,FALSE
site_5336,2019,PM25,,,,FALSE
site_5337,2019,PM25,,,,FALSE
site_5338,2019,PM25,,,,FALSE
site_5339,2019,PM25,,,,FALSE
site_5340,2019,PM25,,,,FALSE
site_5344,2019,PM25,,,,FALSE
site_5345,2019,PM25,,,,FALSE
site_5361,2019,PM25,,,,FALSE
site_5363,2019,PM25,,,,FALSE
site_5364,2019,PM25,,,,FALSE
site_5365,2019,PM25,,,,FALSE
site_5367,2019,PM25,,,,FALSE
site_5370,2019,PM25,,,,FALSE
site_5375,2019,PM25,,,,FALSE
site_5394,2019,PM25,,,,FALSE
site_5396,2019,PM25,,,,FALSE
site_5399,2019,PM25,,,,FALSE
site_5403,2019,PM25,,,,FALSE
site_5417,2019,PM25,,,,FALSE
site_5423,2019,PM25,,,,FALSE
site_103,2019,PM10,212.1005449,208.6280225,-1.6372,FALSE
site_105,2019,PM10,224.1473635,221.5266318,-1.1692,FALSE
site_106,2019,PM10,204.433254,201.5412778,-1.4146,FALSE
site_107,2019,PM10,160.1558774,157.1546633,-1.8739,FALSE
site_108,2019,PM10,166.1834089,163.342226,-1.7097,FALSE
site_109,2019,PM10,164.353147,161.1959976,-1.921,FALSE
site_111,2019,PM10,230.0108979,226.6207154,-1.4739,FALSE
site_113,2019,PM10,,,,FALSE
site_114,2019,PM10,,,,FALSE
site_115,2019,PM10,,,,FALSE
site_117,2019,PM10,173.1804655,171.6093006,-0.9072,FALSE
site_118,2019,PM10,232.5837628,228.4720319,-1.7678,FALSE
site_119,2019,PM10,279.9325935,273.463759,-2.3109,FALSE
site_122,2019,PM10,200.5270732,199.1046895,-0.7093,FALSE
site_124,2019,PM10,213.4302484,210.9307325,-1.1711,FALSE
site_125,2019,PM10,209.084551,208.0279057,-0.5054,FALSE
site_136,2019,PM10,171.4016481,169.5953658,-1.0538,FALSE
site_1390,2019,PM10,92.77838868,91.91986799,-0.9253,FALSE
site_1391,2019,PM10,221.6954991,218.596716,-1.3978,FALSE
site_1392,2019,PM10,99.41815896,97.22802043,-2.203,FALSE
site_1393,2019,PM10,99.88609304,98.10489878,-1.7832,FALSE
site_1394,2019,PM10,106.4708291,104.78345,-1.5848,FALSE
site_1395,2019,PM10,121.394023,119.0855312,-1.9017,FALSE
site_1396,2019,PM10,114.84812,112.7915233,-1.7907,FALSE
site_1397,2019,PM10,108.1808364,107.3853642,-0.7353,FALSE
site_1399,2019,PM10,69.83926607,69.02258249,-1.1694,FALSE
site_1400,2019,PM10,104.5047188,102.5206486,-1.8985,FALSE
site_1401,2019,PM10,209.8103038,204.5650873,-2.5,FALSE
site_1402,2019,PM10,117.2660053,115.0198244,-1.9155,FALSE
site_1403,2019,PM10,152.8501824,146.3435658,-4.2569,FALSE
site_1404,2019,PM10,106.7082974,103.9838742,-2.5532,FALSE
site_1406,2019,PM10,78.38304072,77.16454844,-1.5545,FALSE
site_1408,2019,PM10,193.823389,187.516329,-3.254,FALSE
site_1416,2019,PM10,110.0677307,109.6500858,-0.3794,FALSE
site_1418,2019,PM10,104.1806267,102.3790069,-1.7293,FALSE
site_1419,2019,PM10,103.7078636,101.1812071,-2.4363,FALSE
site_1420,2019,PM10,223.9520919,222.4220232,-0.6832,FALSE
site_1421,2019,PM10,193.8186209,191.8212217,-1.0306,FALSE
site_1422,2019,PM10,290.9833263,284.2128733,-2.3267,FALSE
site_1423,2019,PM10,252.2030332,250.4201986,-0.7069,FALSE
site_1424,2019,PM10,215.8650784,214.7680123,-0.5082,FALSE
site_1425,2019,PM10,203.9612392,202.1804806,-0.8731,FALSE
site_1426,2019,PM10,229.155779,226.8386463,-1.0112,FALSE
site_1427,2019,PM10,159.9647526,157.5823457,-1.4893,FALSE
site_1428,2019,PM10,214.4210997,211.8617142,-1.1936,FALSE
site_1429,2019,PM10,222.2809199,219.7859445,-1.1224,FALSE
site_1430,2019,PM10,238.6104121,236.0564629,-1.0703,FALSE
site_1431,2019,PM10,190.7367916,188.8013701,-1.0147,FALSE
site_1432,2019,PM10,209.2921782,208.0796695,-0.5793,FALSE
site_1433,2019,PM10,116.0950609,103.4154689,-10.9217,FALSE
site_1434,2019,PM10,288.1108347,285.0194047,-1.073,FALSE
site_1435,2019,PM10,237.7094089,234.9340437,-1.1675,FALSE
site_1437,2019,PM10,115.2850648,114.41029,-0.7588,FALSE
site_1438,2019,PM10,125.4038504,121.8418184,-2.8404,FALSE
site_144,2019,PM10,248.0451609,246.3908112,-0.667,FALSE
site_1450,2019,PM10,96.58574766,95.43345579,-1.193,FALSE
site_146,2019,PM10,,,,FALSE
site_147,2019,PM10,,,,FALSE
site_1538,2019,PM10,101.0157021,99.49297953,-1.5074,TRUE
site_153,2019,PM10,228.5438685,224.9736666,-1.5622,FALSE
site_1541,2019,PM10,217.9934332,215.2487414,-1.2591,FALSE
site_1542,2019,PM10,191.750557,189.0790927,-1.3932,FALSE
site_1549,2019,PM10,103.8241551,102.8445596,-0.9435,FALSE
site_1550,2019,PM10,170.2287039,167.4368321,-1.6401,FALSE
site_1553,2019,PM10,79.34916246,77.48771442,-2.3459,FALSE
site_1554,2019,PM10,67.65994711,66.65595978,-1.4839,FALSE
site_1555,2019,PM10,67.12896399,66.19014272,-1.3985,FALSE
site_1556,2019,PM10,76.94274042,75.21323004,-2.2478,FALSE
site_1557,2019,PM10,74.12728569,71.16830929,-3.9918,FALSE
site_1558,2019,PM10,83.39745929,81.77249981,-1.9485,FALSE
site_1560,2019,PM10,238.6223989,236.1003376,-1.0569,FALSE
site_1561,2019,PM10,278.6127301,275.0168137,-1.2907,FALSE
site_1562,2019,PM10,169.0492627,166.5074136,-1.5036,FALSE
site_1563,2019,PM10,212.7044358,209.423763,-1.5424,FALSE
site_157,2019,PM10,,,,FALSE
site_158,2019,PM10,,,,FALSE
site_159,2019,PM10,,,,FALSE
site_161,2019,PM10,,,,FALSE
site_162,2019,PM10,,,,FALSE
site_163,2019,PM10,,,,FALSE
site_164,2019,PM10,,,,FALSE
site_166,2019,PM10,47.10943257,46.55518417,-1.1765,FALSE
site_198,2019,PM10,76.61650613,75.46683604,-1.5006,FALSE
site_199,2019,PM10,99.87146186,98.37097963,-1.5024,FALSE
site_251,2019,PM10,87.60046224,85.59301961,-2.2916,FALSE
site_252,2019,PM10,53.36306177,52.33257192,-1.9311,FALSE
site_253,2019,PM10,106.3003422,105.2275592,-1.0092,FALSE
site_255,2019,PM10,131.8884607,130.2476473,-1.2441,FALSE
site_256,2019,PM10,97.39212535,96.6845698,-0.7265,FALSE
site_258,2019,PM10,55.62743443,54.88286909,-1.3385,FALSE
site_260,2019,PM10,115.8063244,112.7124361,-2.6716,FALSE
site_262,2019,PM10,83.19853368,82.21219352,-1.1855,FALSE
site_263,2019,PM10,,,,FALSE
site_273,2019,PM10,206.5659078,188.9097159,-8.5475,FALSE
site_274,2019,PM10,172.2014817,169.5802788,-1.5222,FALSE
site_275,2019,PM10,94.44418328,92.49646541,-2.0623,FALSE
site_276,2019,PM10,,,,FALSE
site_277,2019,PM10,,,,FALSE
site_288,2019,PM10,,,,FALSE
site_292,2019,PM10,87.66844689,86.2375857,-1.6321,FALSE
site_293,2019,PM10,,,,FALSE
site_294,2019,PM10,,,,FALSE
site_295,2019,PM10,74.46062435,72.92275792,-2.0653,FALSE
site_296,2019,PM10,160.5252028,158.3154335,-1.3766,FALSE
site_297,2019,PM10,,,,FALSE
site_298,2019,PM10,98.2058661,94.94154323,-3.324,FALSE
site_299,2019,PM10,77.07533662,75.40917452,-2.1617,FALSE
site_301,2019,PM10,269.9505946,267.6041434,-0.8692,FALSE
site_302,2019,PM10,102.7779983,98.06827646,-4.5824,TRUE
site_303,2019,PM10,79.60922297,79.45415827,-0.1948,FALSE
site_304,2019,PM10,71.10001057,69.85937502,-1.7449,FALSE
site_305,2019,PM10,86.10734173,85.43072595,-0.7858,FALSE
site_306,2019,PM10,,,,FALSE
site_307,2019,PM10,,,,FALSE
site_308,2019,PM10,117.5477175,116.6413876,-0.771,FALSE
site_309,2019,PM10,106.8522098,107.4627392,0.5714,FALSE
site_5023,2019,PM10,237.419058,234.8178736,-1.0956,FALSE
site_5024,2019,PM10,199.1286154,196.95655,-1.0908,FALSE
site_5025,2019,PM10,194.2244947,191.3545845,-1.4776,FALSE
site_5039,2019,PM10,171.9054084,168.0601102,-2.2369,FALSE
site_5040,2019,PM10,86.97282616,83.05599502,-4.5035,FALSE
site_5042,2019,PM10,125.3050577,121.7068125,-2.8716,FALSE
site_5043,2019,PM10,139.642632,138.2895114,-0.969,FALSE
site_5044,2019,PM10,170.033673,165.1389521,-2.8787,FALSE
site_5045,2019,PM10,133.4823829,131.899163,-1.1861,FALSE
site_5046,2019,PM10,160.9385946,157.739558,-1.9877,FALSE
site_5047,2019,PM10,120.8630058,119.5878738,-1.055,FALSE
site_5048,2019,PM10,184.6579704,181.1905457,-1.8778,FALSE
site_5049,2019,PM10,160.8864953,157.9304863,-1.8373,FALSE
site_5050,2019,PM10,160.9602787,158.2796265,-1.6654,FALSE
site_5051,2019,PM10,160.3857554,157.8289289,-1.5942,FALSE
site_5052,2019,PM10,137.2596852,135.2951689,-1.4312,FALSE
site_5053,2019,PM10,117.418599,114.5714795,-2.4248,FALSE
site_5054,2019,PM10,172.2340763,169.9958966,-1.2995,FALSE
site_5055,2019,PM10,123.0432957,121.5266903,-1.2326,FALSE
site_5056,2019,PM10,153.7020796,151.2090464,-1.622,FALSE
site_5057,2019,PM10,158.1681466,155.0513862,-1.9705,FALSE
site_5060,2019,PM10,223.4574736,218.8590958,-2.0578,FALSE
site_5065,2019,PM10,102.119992,101.4044642,-0.7007,FALSE
site_5066,2019,PM10,85.45897569,84.31113574,-1.3431,FALSE
site_5067,2019,PM10,137.4370326,133.9677202,-2.5243,FALSE
site_5068,2019,PM10,62.97460625,61.81502296,-1.8414,FALSE
site_5071,2019,PM10,110.4495619,106.9180213,-3.1974,FALSE
site_5072,2019,PM10,142.7871542,141.376384,-0.988,FALSE
site_5073,2019,PM10,104.0429356,100.4124206,-3.4894,FALSE
site_5081,2019,PM10,231.3208798,227.3423466,-1.7199,FALSE
site_5082,2019,PM10,232.4861292,230.0116495,-1.0644,FALSE
site_5083,2019,PM10,262.556705,260.5517676,-0.7636,FALSE
site_5101,2019,PM10,111.0887085,110.7850104,-0.2734,FALSE
site_5102,2019,PM10,84.36356514,82.90410036,-1.73,FALSE
site_5104,2019,PM10,113.4804779,110.4127635,-2.7033,FALSE
site_5105,2019,PM10,29.02245044,28.45225049,-1.9647,FALSE
site_5106,2019,PM10,83.19984905,80.71860553,-2.9823,FALSE
site_5107,2019,PM10,96.21409214,96.18589367,-0.0293,FALSE
site_5110,2019,PM10,102.5469813,102.5684958,0.021,FALSE
site_5111,2019,PM10,77.23135982,77.57034357,0.4389,FALSE
site_5112,2019,PM10,60.49206491,60.21648418,-0.4556,FALSE
site_5115,2019,PM10,79.01883219,77.75604405,-1.5981,FALSE
site_5118,2019,PM10,99.88026308,98.20503283,-1.6772,FALSE
site_5119,2019,PM10,88.22058408,87.63112214,-0.6682,FALSE
site_5121,2019,PM10,245.3946928,242.9476374,-0.9972,FALSE
site_5122,2019,PM10,199.1260413,199.039168,-0.0436,FALSE
site_5123,2019,PM10,201.8792746,202.1118868,0.1152,FALSE
site_5124,2019,PM10,29.65510595,30.11361011,1.5461,FALSE
site_5125,2019,PM10,49.5877818,48.79375236,-1.6013,FALSE
site_5126,2019,PM10,90.99352871,92.02058886,1.1287,FALSE
site_5127,2019,PM10,108.7824318,107.7690947,-0.9315,FALSE
site_5128,2019,PM10,,,,FALSE
site_5129,2019,PM10,99.71721953,99.5707779,-0.1469,FALSE
site_5238,2019,PM10,119.7091429,120.4621449,0.629,FALSE
site_5247,2019,PM10,143.8306427,140.8973804,-2.0394,FALSE
site_5248,2019,PM10,127.1065574,125.9852826,-0.8822,FALSE
site_5249,2019,PM10,145.4494014,142.6656184,-1.9139,FALSE
site_5250,2019,PM10,180.0392898,174.9613845,-2.8204,FALSE
site_5254,2019,PM10,60.29801325,58.98122123,-2.1838,FALSE
site_5255,2019,PM10,48.89135717,48.07376506,-1.6723,FALSE
site_5257,2019,PM10,247.0658249,245.8442765,-0.4944,FALSE
site_5258,2019,PM10,258.5424902,255.958032,-0.9996,FALSE
site_5261,2019,PM10,198.781516,198.4703828,-0.1565,FALSE
site_5262,2019,PM10,205.0715291,204.8744043,-0.0961,FALSE
site_5263,2019,PM10,204.0486735,203.4639806,-0.2865,FALSE
site_5264,2019,PM10,,,,FALSE
site_5265,2019,PM10,,,,FALSE
site_5266,2019,PM10,,,,FALSE
site_5267,2019,PM10,,,,FALSE
site_5270,2019,PM10,,,,FALSE
site_5271,2019,PM10,,,,FALSE
site_5273,2019,PM10,,,,FALSE
site_5276,2019,PM10,,,,FALSE
site_5331,2019,PM10,,,,FALSE
site_5334,2019,PM10,,,,FALSE
site_5335,2019,PM10,,,,FALSE
site_5336,2019,PM10,,,,FALSE
site_5337,2019,PM10,,,,FALSE
site_5338,2019,PM10,,,,FALSE
site_5339,2019,PM10,,,,FALSE
site_5340,2019,PM10,,,,FALSE
site_5344,2019,PM10,,,,FALSE
site_5345,2019,PM10,,,,FALSE
site_5361,2019,PM10,,,,FALSE
site_5363,2019,PM10,,,,FALSE
site_5364,2019,PM10,,,,FALSE
site_5365,2019,PM10,,,,FALSE
site_5367,2019,PM10,,,,FALSE
site_5370,2019,PM10,,,,FALSE
site_5375,2019,PM10,,,,FALSE
site_5394,2019,PM10,,,,FALSE
site_5396,2019,PM10,,,,FALSE
site_5399,2019,PM10,,,,FALSE
site_5403,2019,PM10,,,,FALSE
site_5417,2019,PM10,,,,FALSE
site_5423,2019,PM10,,,,FALSE
site_103,2020,Ozone,18.2232483,17.91413041,-1.6963,FALSE
site_105,2020,Ozone,23.11737261,22.63588671,-2.0828,FALSE
site_106,2020,Ozone,22.73772939,22.82774211,0.3959,FALSE
site_107,2020,Ozone,28.41772606,28.32866324,-0.3134,FALSE
site_108,2020,Ozone,26.94563875,26.87161263,-0.2747,FALSE
site_109,2020,Ozone,26.83889428,27.15906231,1.1929,FALSE
site_111,2020,Ozone,35.13107703,34.77081102,-1.0255,FALSE
site_113,2020,Ozone,29.80042003,29.65266857,-0.4958,FALSE
site_114,2020,Ozone,20.10632902,20.26285744,0.7785,FALSE
site_115,2020,Ozone,34.19964585,34.2355426,0.105,FALSE
site_117,2020,Ozone,25.88048763,26.26100246,1.4703,FALSE
site_118,2020,Ozone,57.08083537,56.73321772,-0.609,FALSE
site_119,2020,Ozone,62.10252265,62.50755195,0.6522,FALSE
site_122,2020,Ozone,13.45460271,13.22921437,-1.6752,FALSE
site_124,2020,Ozone,33.32882135,33.06715151,-0.7851,FALSE
site_125,2020,Ozone,26.77199019,26.7098245,-0.2322,FALSE
site_136,2020,Ozone,33.76642874,33.63544302,-0.3879,FALSE
site_1390,2020,Ozone,36.05644219,36.14664134,0.2502,FALSE
site_1391,2020,Ozone,28.12147646,27.59147701,-1.8847,FALSE
site_1392,2020,Ozone,46.52892809,46.60782788,0.1696,FALSE
